merchan_id,avg_amount_days,transaction_amount,is_declined,number_declines_days,foreign_transaction,high_risk_countries,daily_chbk_avg_amt,6m_avg_chbk_amt,6m_chbk_freq,is_fradulent
4737493347,109.2925332,2732.31333,no,0,no,no,0,0,0,non-fraudulent
4899562159,454.5172119,2727.103271,no,0,no,no,0,0,0,non-fraudulent
4261689055,679.9693288,2719.877315,no,0,no,no,0,0,0,non-fraudulent
4211957241,543.9544327,2719.772164,no,0,no,no,0,0,0,non-fraudulent
4654259444,452.5807041,2715.484225,no,0,no,no,0,0,0,non-fraudulent
6151964606,301.574206,2714.167854,no,0,no,no,0,0,0,non-fraudulent
5616018879,112.9319375,2710.3665,no,0,no,no,0,0,0,non-fraudulent
6273513058,337.8752866,2703.002293,no,0,no,no,0,0,0,non-fraudulent
6042042428,450.3109964,2701.865978,no,0,no,no,0,0,0,non-fraudulent
6374007284,99.96984092,2699.185705,no,0,no,no,0,0,0,non-fraudulent
5627416028,898.3584046,2695.075214,no,0,yes,no,0,0,0,non-fraudulent
4195574502,269.3449873,2693.449873,no,0,no,no,0,0,0,non-fraudulent
6079666770,179.0682214,2686.023321,no,0,no,no,0,0,0,non-fraudulent
3399674481,536.6174844,2683.087422,no,0,yes,no,0,0,0,non-fraudulent
6620829586,669.9069318,2679.627727,no,0,no,no,0,0,0,non-fraudulent
5562153594,890.92967,2672.78901,no,0,no,no,0,0,0,non-fraudulent
3850921556,98.8178528,2668.082026,no,0,no,no,0,0,0,non-fraudulent
5507496039,120.1812469,2643.987432,no,0,no,no,0,0,0,non-fraudulent
3963943210,110.007624,2640.182976,no,0,no,no,0,0,0,non-fraudulent
3818895517,527.4927817,2637.463909,no,0,no,no,0,0,0,non-fraudulent
3543390736,292.3802799,2631.422519,no,0,no,no,0,0,0,non-fraudulent
5461162846,524.936102,2624.68051,no,0,yes,no,0,0,0,non-fraudulent
5204707439,872.0020436,2616.006131,no,0,no,no,0,0,0,non-fraudulent
4769473672,144.9781481,2609.606666,no,0,no,no,0,0,0,non-fraudulent
4002610502,113.3466493,2606.972934,no,0,no,no,0,0,0,non-fraudulent
4090858730,236.9948969,2606.943866,no,0,no,no,0,0,0,non-fraudulent
6149726996,96.10989068,2594.967048,no,0,no,no,0,0,0,non-fraudulent
4474854416,287.5893435,2588.304092,no,0,no,no,0,0,0,non-fraudulent
4061138801,258.7715643,2587.715643,no,0,no,no,0,0,0,non-fraudulent
3875442012,152.1042399,2585.772078,no,0,yes,no,0,0,0,non-fraudulent
6152223602,183.9448111,2575.227355,no,0,no,no,0,0,0,non-fraudulent
6314131796,643.7096531,2574.838612,no,0,no,no,0,0,0,non-fraudulent
5090479409,428.8923376,2573.354026,no,0,no,no,0,0,0,non-fraudulent
3551342299,514.5016284,2572.508142,no,0,no,no,0,0,0,non-fraudulent
6239313639,426.9333956,2561.600374,no,0,no,no,0,0,0,non-fraudulent
4023759175,849.4673427,2548.402028,no,0,yes,no,0,0,0,non-fraudulent
4129147097,636.9243118,2547.697247,no,0,no,no,0,0,0,non-fraudulent
5865320793,252.1444222,2521.444222,no,0,no,no,0,0,0,non-fraudulent
5184044199,96.80068913,2516.817917,no,0,yes,no,0,0,0,non-fraudulent
6555999785,166.6922352,2500.383528,no,0,no,no,0,0,0,non-fraudulent
4827230143,832.9865649,2498.959695,no,0,yes,no,0,0,0,non-fraudulent
4638746671,415.0218282,2490.130969,no,0,no,no,0,0,0,non-fraudulent
5173098566,823.2534606,2469.760382,no,0,no,no,0,0,0,non-fraudulent
3883744513,102.6990951,2464.778282,no,0,no,no,0,0,0,non-fraudulent
5418298565,205.1370739,2461.644887,no,0,no,no,0,0,0,non-fraudulent
6632395757,136.7165683,2460.898229,no,0,no,no,0,0,0,non-fraudulent
4531732333,307.4748065,2459.798452,no,0,yes,no,0,0,0,non-fraudulent
4527243185,117.0296426,2457.622495,no,0,no,no,0,0,0,non-fraudulent
6521379420,101.5889286,2438.134286,no,0,yes,no,0,0,0,non-fraudulent
5111938964,811.0030657,2433.009197,no,0,yes,no,0,0,0,non-fraudulent
5010774731,347.0273801,2429.191661,no,0,yes,no,0,0,0,non-fraudulent
3581842005,269.7692987,2427.923688,no,0,no,no,0,0,0,non-fraudulent
4832477319,172.9160547,2420.824766,no,0,no,no,0,0,0,non-fraudulent
3940304695,100.7469885,2417.927724,no,0,yes,no,0,0,0,non-fraudulent
4908076485,241.5490722,2415.490722,no,0,no,no,0,0,0,non-fraudulent
6543366233,160.6523844,2409.785766,no,0,no,no,0,0,0,non-fraudulent
6181894047,802.9281973,2408.784592,no,0,no,no,0,0,0,non-fraudulent
6311635823,602.1944257,2408.777703,no,0,no,no,0,0,0,non-fraudulent
4301878246,266.4220793,2397.798714,no,0,no,no,0,0,0,non-fraudulent
4111289732,793.4039636,2380.211891,no,0,yes,no,0,0,0,non-fraudulent
3972755602,79.22762322,2376.828697,no,0,no,no,0,0,0,non-fraudulent
3817747404,791.9249215,2375.774765,no,0,yes,no,0,0,0,non-fraudulent
6339645033,296.7446384,2373.957107,no,0,no,no,0,0,0,non-fraudulent
5185059616,168.9641886,2365.49864,no,0,no,no,0,0,0,non-fraudulent
5957712718,786.5492573,2359.647772,no,0,no,no,0,0,0,non-fraudulent
3347141750,784.7583042,2354.274913,no,0,no,no,0,0,0,non-fraudulent
4623535755,782.9948519,2348.984556,no,0,no,no,0,0,0,non-fraudulent
4387511758,335.2564667,2346.795267,no,0,no,no,0,0,0,non-fraudulent
6445039516,97.72484944,2345.396387,no,0,no,no,0,0,0,non-fraudulent
5142361491,130.0789403,2341.420925,no,0,no,no,0,0,0,non-fraudulent
4709163213,137.486374,2337.268358,no,0,no,no,0,0,0,non-fraudulent
3922954963,464.9235673,2324.617837,no,0,no,no,0,0,0,non-fraudulent
5920395279,387.2406781,2323.444069,no,0,no,no,0,0,0,non-fraudulent
4231258339,330.5324268,2313.726988,no,0,no,no,0,0,0,non-fraudulent
5984811427,77.025696,2310.77088,no,0,no,no,0,0,0,non-fraudulent
4254802512,768.3669651,2305.100895,no,0,no,no,0,0,0,non-fraudulent
5403568918,121.1687524,2302.206296,no,0,yes,no,0,0,0,non-fraudulent
3953059579,104.6369234,2302.012315,no,0,no,no,0,0,0,non-fraudulent
3724965486,459.384422,2296.92211,no,0,yes,no,0,0,0,non-fraudulent
4721121199,54.41576965,2285.462325,no,0,yes,yes,0,0,0,fraudulent
5504867181,756.9665502,2270.899651,no,0,no,no,0,0,0,non-fraudulent
4149815950,161.7877864,2265.02901,no,0,no,no,0,0,0,non-fraudulent
5127324303,205.6710742,2262.381816,no,0,no,no,0,0,0,non-fraudulent
4909167880,320.7080854,2244.956598,no,0,no,no,0,0,0,non-fraudulent
5761871097,249.0311392,2241.280253,no,0,yes,no,0,0,0,non-fraudulent
3860560237,279.9164251,2239.331401,no,0,no,no,0,0,0,non-fraudulent
3589338723,744.476896,2233.430688,no,0,yes,no,0,0,0,non-fraudulent
6369291627,221.3330584,2213.330584,no,0,no,no,0,0,0,non-fraudulent
5457275408,441.0135639,2205.06782,no,0,no,no,0,0,0,non-fraudulent
6628624555,440.6883477,2203.441739,no,0,yes,no,0,0,0,non-fraudulent
3646890136,314.1968567,2199.377997,no,0,yes,no,0,0,0,non-fraudulent
4597344904,549.6171698,2198.468679,no,0,no,no,0,0,0,non-fraudulent
5456291679,168.7113566,2193.247636,no,0,no,no,0,0,0,non-fraudulent
5170735550,243.6210208,2192.589187,no,0,no,no,0,0,0,non-fraudulent
6075703320,547.8626486,2191.450594,no,0,no,no,0,0,0,non-fraudulent
6346022350,87.50271556,2187.567889,no,0,no,no,0,0,0,non-fraudulent
5891343522,115.0419,2185.7961,no,0,yes,no,0,0,0,non-fraudulent
6638512176,198.6926749,2185.619424,no,0,no,no,0,0,0,non-fraudulent
4163286388,114.7660913,2180.555735,no,0,no,no,0,0,0,non-fraudulent
6485509657,544.7163896,2178.865558,no,0,no,no,0,0,0,non-fraudulent
4078057488,167.416533,2176.414929,no,0,no,no,0,0,0,non-fraudulent
6001431409,167.0897614,2172.166898,no,0,no,no,0,0,0,non-fraudulent
6158898054,434.1961586,2170.980793,no,0,no,no,0,0,0,non-fraudulent
6662015632,240.4568315,2164.111484,no,0,no,no,0,0,0,non-fraudulent
5139483804,135.247622,2163.961952,no,0,no,no,0,0,0,non-fraudulent
4509479900,269.8067961,2158.454369,no,0,no,no,0,0,0,non-fraudulent
6411374866,179.7804233,2157.36508,no,0,no,no,0,0,0,non-fraudulent
4277255889,268.8414102,2150.731282,no,0,no,no,0,0,0,non-fraudulent
5916846481,430.1120321,2150.560161,no,0,no,no,0,0,0,non-fraudulent
5341322312,82.07904675,2134.055216,no,0,no,no,0,0,0,non-fraudulent
5055894231,354.2044561,2125.226737,no,0,no,no,0,0,0,non-fraudulent
5335039856,117.9261843,2122.671317,no,0,no,no,0,0,0,non-fraudulent
5045047864,303.0473788,2121.331652,no,0,no,no,0,0,0,non-fraudulent
4085084708,140.3885603,2105.828405,no,0,no,no,0,0,0,non-fraudulent
4544655328,161.1664953,2095.164439,no,0,no,no,0,0,0,non-fraudulent
5025632897,190.3188267,2093.507094,no,0,no,no,0,0,0,non-fraudulent
6144738025,149.4235689,2091.929965,no,0,yes,no,0,0,0,non-fraudulent
3632098158,261.4292863,2091.43429,no,0,no,no,0,0,0,non-fraudulent
5569790714,415.66026,2078.3013,no,0,no,no,0,0,0,non-fraudulent
3484615286,90.01274555,2070.293148,no,0,no,no,0,0,0,non-fraudulent
6665254221,147.7106758,2067.949461,no,0,no,no,0,0,0,non-fraudulent
5499077413,343.7332555,2062.399533,no,0,no,no,0,0,0,non-fraudulent
6496247521,76.36416474,2061.832448,no,0,no,no,0,0,0,non-fraudulent
6476220981,73.62029822,2061.36835,no,0,no,no,0,0,0,non-fraudulent
5246376165,158.4641409,2060.033832,no,0,no,no,0,0,0,non-fraudulent
4214611010,294.062671,2058.438697,no,0,no,no,0,0,0,non-fraudulent
3548719208,514.3955851,2057.58234,no,0,yes,no,0,0,0,non-fraudulent
6343038292,409.8432001,2049.216001,no,0,no,no,0,0,0,non-fraudulent
5105583435,127.7217685,2043.548296,no,0,no,no,0,0,0,non-fraudulent
3457793169,255.2412689,2041.930151,no,0,no,no,0,0,0,non-fraudulent
4419076544,145.7440967,2040.417354,no,0,no,no,0,0,0,non-fraudulent
4538916734,185.4098851,2039.508736,no,0,no,no,0,0,0,non-fraudulent
4710671148,509.2162974,2036.86519,no,0,no,no,0,0,0,non-fraudulent
3702226634,253.9655417,2031.724334,no,0,no,no,0,0,0,non-fraudulent
4339111820,84.28870628,2022.928951,no,0,no,no,0,0,0,non-fraudulent
4007124161,202.2090186,2022.090186,no,0,no,no,0,0,0,non-fraudulent
6543371702,111.3159626,2003.687327,no,0,no,no,0,0,0,non-fraudulent
4785409566,87.00164745,2001.037891,no,0,no,no,0,0,0,non-fraudulent
4231468591,142.8416548,1999.783167,no,0,no,no,0,0,0,non-fraudulent
4706030716,499.0132515,1996.053006,no,0,no,no,0,0,0,non-fraudulent
5891670658,284.9072453,1994.350717,no,0,no,no,0,0,0,non-fraudulent
4647253038,132.8037776,1992.056664,no,0,no,no,0,0,0,non-fraudulent
5914156557,68.58988014,1989.106524,no,0,yes,no,0,0,0,non-fraudulent
4843145551,248.2275604,1985.820483,no,0,no,no,0,0,0,non-fraudulent
6515743381,247.5649811,1980.519849,no,0,no,no,0,0,0,non-fraudulent
6194874423,659.4288018,1978.286405,no,0,no,no,0,0,0,non-fraudulent
5499667606,657.1224342,1971.367303,no,0,no,no,0,0,0,non-fraudulent
4534471126,103.3914842,1964.4382,no,0,yes,no,0,0,0,non-fraudulent
4171156517,489.4999249,1957.9997,no,0,no,no,0,0,0,non-fraudulent
6058708290,325.8761624,1955.256974,no,0,no,no,0,0,0,non-fraudulent
6460627506,72.05205764,1945.405556,no,0,no,no,0,0,0,non-fraudulent
5377078073,66.98040718,1942.431808,no,0,no,no,0,0,0,non-fraudulent
5423548217,969.6767987,1939.353597,no,0,no,no,0,0,0,non-fraudulent
6342192899,322.0990903,1932.594542,no,0,no,no,0,0,0,non-fraudulent
4372242243,386.0123467,1930.061734,no,0,no,no,0,0,0,non-fraudulent
5760357668,113.2221436,1924.776441,no,0,no,no,0,0,0,non-fraudulent
6620741732,958.5655497,1917.131099,no,0,no,no,0,0,0,non-fraudulent
4302769187,79.26967081,1902.472099,no,0,no,no,0,0,0,non-fraudulent
5603512274,949.9852058,1899.970412,no,0,no,no,0,0,0,non-fraudulent
6073311055,188.8539915,1888.539915,no,0,no,no,0,0,0,non-fraudulent
6268389830,625.1578968,1875.47369,no,0,no,no,0,0,0,non-fraudulent
5953880987,934.6828083,1869.365617,no,0,no,no,0,0,0,non-fraudulent
5540023889,116.5746716,1865.194746,no,0,no,no,0,0,0,non-fraudulent
4960625720,133.1890406,1864.646568,no,0,no,no,0,0,0,non-fraudulent
4913701123,466.1470194,1864.588078,no,0,no,no,0,0,0,non-fraudulent
5200067407,116.4625751,1863.401202,no,0,no,no,0,0,0,non-fraudulent
6543255292,372.0347034,1860.173517,no,0,no,no,0,0,0,non-fraudulent
5766630954,459.0749839,1836.299936,no,0,no,no,0,0,0,non-fraudulent
5772463958,202.730433,1824.573897,no,0,no,no,0,0,0,non-fraudulent
3650364777,227.9131563,1823.30525,no,0,no,no,0,0,0,non-fraudulent
3341718873,908.66928,1817.33856,no,0,no,no,0,0,0,non-fraudulent
6026230238,605.4524663,1816.357399,no,0,no,no,0,0,0,non-fraudulent
6637686909,906.3982389,1812.796478,no,0,no,no,0,0,0,non-fraudulent
4912881602,362.5437062,1812.718531,no,0,no,no,0,0,0,non-fraudulent
4229825736,257.3432173,1801.402521,no,0,no,no,0,0,0,non-fraudulent
6577947894,150.0726103,1800.871324,no,0,no,no,0,0,0,non-fraudulent
4181021092,899.7523182,1799.504636,no,0,no,no,0,0,0,non-fraudulent
5422761402,68.95413406,1792.807486,no,0,no,no,0,0,0,non-fraudulent
5079027348,105.0961107,1786.633882,no,0,no,no,0,0,0,non-fraudulent
5885936177,178.6585626,1786.585626,no,0,yes,no,0,0,0,non-fraudulent
5582819256,118.9442552,1784.163828,no,0,yes,no,0,0,0,non-fraudulent
4661842060,593.3443025,1780.032908,no,0,no,no,0,0,0,non-fraudulent
4145685208,444.4585881,1777.834352,no,0,no,no,0,0,0,non-fraudulent
4048970095,354.9006412,1774.503206,no,0,no,no,0,0,0,non-fraudulent
3508392910,588.821206,1766.463618,no,0,yes,no,0,0,0,non-fraudulent
5906911279,352.5356844,1762.678422,no,0,no,no,0,0,0,non-fraudulent
4978281944,586.858312,1760.574936,no,0,no,no,0,0,0,non-fraudulent
5146560352,58.60374055,1758.112217,no,0,no,no,0,0,0,non-fraudulent
4401904001,585.7780781,1757.334234,no,0,no,no,0,0,0,non-fraudulent
4044154716,109.5781371,1753.250194,no,0,no,no,0,0,0,non-fraudulent
4619981841,438.1000595,1752.400238,no,0,no,no,0,0,0,non-fraudulent
5364693592,349.8045311,1749.022656,no,0,no,no,0,0,0,non-fraudulent
3652909999,435.8767684,1743.507074,no,0,no,no,0,0,0,non-fraudulent
5274967692,49.67058576,1738.470502,no,0,yes,no,0,0,0,fraudulent
3568848026,861.7200846,1723.440169,no,0,no,no,0,0,0,non-fraudulent
3773720479,172.0351479,1720.351479,no,0,yes,no,0,0,0,non-fraudulent
6353416200,344.0153144,1720.076572,no,0,no,no,0,0,0,non-fraudulent
3436535040,245.3440109,1717.408076,no,0,no,no,0,0,0,non-fraudulent
6431484164,190.3155608,1712.840047,no,0,no,no,0,0,0,non-fraudulent
3650732830,853.5837651,1707.16753,no,0,no,no,0,0,0,non-fraudulent
4481374514,155.0851368,1705.936505,no,0,no,no,0,0,0,non-fraudulent
3516805332,425.6565945,1702.626378,no,0,no,no,0,0,0,non-fraudulent
5835304551,189.0971083,1701.873975,no,0,no,no,0,0,0,non-fraudulent
4469711632,283.2022187,1699.213312,no,0,no,no,0,0,0,non-fraudulent
3390311896,564.6975784,1694.092735,no,0,no,no,0,0,0,non-fraudulent
6266867623,559.2640535,1677.792161,no,0,yes,no,0,0,0,non-fraudulent
4543407507,167.6351204,1676.351204,no,0,no,no,0,0,0,non-fraudulent
4507569034,62.07375222,1675.99131,no,0,no,no,0,0,0,non-fraudulent
5031000911,104.7375247,1675.800395,no,0,no,no,0,0,0,non-fraudulent
3942757524,151.5412132,1666.953345,no,0,no,no,0,0,0,non-fraudulent
4648167961,138.8972575,1666.76709,no,0,no,no,0,0,0,non-fraudulent
3975821902,828.4100331,1656.820066,no,0,no,no,0,0,0,non-fraudulent
4104229672,236.4571595,1655.200117,no,0,no,no,0,0,0,non-fraudulent
5154463541,275.8263571,1654.958143,no,0,no,no,0,0,0,non-fraudulent
4750069035,413.6208331,1654.483332,no,0,no,no,0,0,0,non-fraudulent
4040696204,117.9639353,1651.495094,no,0,no,no,0,0,0,non-fraudulent
6339832383,47.18366965,1651.428438,no,0,yes,yes,0,0,0,fraudulent
4157543577,71.7668245,1650.636964,no,0,no,no,0,0,0,non-fraudulent
3973699604,71.69631664,1649.015283,no,0,no,no,0,0,0,non-fraudulent
4651227029,164.8575419,1648.575419,no,0,no,no,0,0,0,non-fraudulent
4775227909,820.6100398,1641.22008,no,0,yes,no,0,0,0,non-fraudulent
3386625503,819.2511303,1638.502261,no,0,no,no,0,0,0,non-fraudulent
3891228978,409.4843345,1637.937338,no,0,yes,no,0,0,0,non-fraudulent
5442269697,181.8824499,1636.942049,no,0,no,no,0,0,0,non-fraudulent
6432897813,272.8161951,1636.897171,no,0,no,no,0,0,0,non-fraudulent
4016078493,67.969751,1631.274024,no,0,no,no,0,0,0,non-fraudulent
5641182616,814.0844358,1628.168872,no,0,no,no,0,0,0,non-fraudulent
5272771336,101.4919157,1623.870651,no,0,no,no,0,0,0,non-fraudulent
5713758148,405.7192491,1622.876996,no,0,no,no,0,0,0,non-fraudulent
5229895915,135.0953012,1621.143614,no,0,no,no,0,0,0,non-fraudulent
4610863948,809.564612,1619.129224,no,0,no,no,0,0,0,non-fraudulent
4480456742,538.9071057,1616.721317,no,0,no,no,0,0,0,non-fraudulent
5782931717,62.11205876,1614.913528,no,0,no,no,0,0,0,non-fraudulent
4155002753,94.85828742,1612.590886,no,0,no,no,0,0,0,non-fraudulent
4177646641,536.652741,1609.958223,no,0,no,no,0,0,0,non-fraudulent
3631838831,402.476241,1609.904964,no,0,no,no,0,0,0,non-fraudulent
3459826071,114.8077308,1607.308231,no,0,no,no,0,0,0,non-fraudulent
5192949232,265.6333815,1593.800289,no,0,no,no,0,0,0,non-fraudulent
5409631205,159.1736746,1591.736746,no,0,no,no,0,0,0,non-fraudulent
4780024963,794.0732474,1588.146495,no,0,no,no,0,0,0,non-fraudulent
4416248743,793.9511923,1587.902385,no,0,no,no,0,0,0,non-fraudulent
6547043063,791.5050855,1583.010171,no,0,no,no,0,0,0,non-fraudulent
3972994790,60.58778153,1575.28232,no,0,no,no,0,0,0,non-fraudulent
4586229903,36.55582934,1571.900662,no,0,yes,yes,0,0,0,fraudulent
3600781509,313.4224327,1567.112164,no,0,no,no,0,0,0,non-fraudulent
5370748866,260.7214424,1564.328654,no,0,no,no,0,0,0,non-fraudulent
5005973612,520.7184145,1562.155244,no,0,yes,no,0,0,0,non-fraudulent
4637446683,173.4055128,1560.649615,no,0,no,no,0,0,0,non-fraudulent
3518784657,154.5972464,1545.972464,no,0,no,no,0,0,0,non-fraudulent
3944812242,152.9526931,1529.526931,no,0,no,no,0,0,0,non-fraudulent
4374726163,764.6983576,1529.396715,no,0,no,no,0,0,0,non-fraudulent
3923552962,152.7989338,1527.989338,no,0,no,no,0,0,0,non-fraudulent
3535300409,218.2719168,1527.903418,no,0,no,no,0,0,0,non-fraudulent
5848788919,63.53128808,1524.750914,no,0,no,no,0,0,0,non-fraudulent
6332566377,168.5114394,1516.602955,no,0,no,no,0,0,0,non-fraudulent
5396479695,758.2684848,1516.53697,no,0,no,no,0,0,0,non-fraudulent
5357491956,501.6393644,1504.918093,no,0,no,no,0,0,0,non-fraudulent
6384797283,373.6936638,1494.774655,no,0,no,no,0,0,0,non-fraudulent
5949619250,370.9786167,1483.914467,no,0,no,no,0,0,0,non-fraudulent
3489590587,741.5584216,1483.116843,no,0,no,no,0,0,0,non-fraudulent
6211805352,493.6404299,1480.92129,no,0,no,no,0,0,0,non-fraudulent
4927344169,491.7177185,1475.153156,no,0,no,no,0,0,0,non-fraudulent
6102242500,210.2635499,1471.844849,no,0,no,no,0,0,0,non-fraudulent
3996627786,209.8624028,1469.03682,no,0,yes,no,0,0,0,non-fraudulent
5232522386,734.4918015,1468.983603,no,0,no,no,0,0,0,non-fraudulent
3536978368,366.0303963,1464.121585,no,0,no,no,0,0,0,non-fraudulent
5577443411,73.0108071,1460.216142,no,0,no,no,0,0,0,non-fraudulent
6527371810,291.6308374,1458.154187,no,0,no,no,0,0,0,non-fraudulent
6114099716,145.0681406,1450.681406,no,0,yes,no,0,0,0,non-fraudulent
4396895356,49.98261607,1449.495866,no,0,no,no,0,0,0,non-fraudulent
6554028515,65.62947267,1443.848399,no,0,yes,no,0,0,0,non-fraudulent
6174197949,110.940449,1442.225837,no,0,no,no,0,0,0,non-fraudulent
3396563973,480.3256876,1440.977063,no,0,no,no,0,0,0,non-fraudulent
6104662351,711.9217615,1423.843523,no,0,no,no,0,0,0,non-fraudulent
5834048834,233.0093329,1398.055997,no,0,no,no,0,0,0,non-fraudulent
6665906072,695.3911956,1390.782391,no,0,no,no,0,0,0,non-fraudulent
4226525797,347.4760977,1389.904391,no,0,no,no,0,0,0,non-fraudulent
5954461686,459.0788916,1377.236675,no,0,no,no,0,0,0,non-fraudulent
4858344421,196.3462093,1374.423465,no,0,no,no,0,0,0,non-fraudulent
4613109980,686.0135779,1372.027156,no,0,no,no,0,0,0,non-fraudulent
4278677191,50.79201438,1371.384388,no,0,no,no,0,0,0,non-fraudulent
5115743213,342.8436902,1371.374761,no,0,no,no,0,0,0,non-fraudulent
3930124249,62.22177101,1368.878962,no,0,no,no,0,0,0,non-fraudulent
4423389881,341.3951985,1365.580794,no,0,no,no,0,0,0,non-fraudulent
4411249912,169.5750406,1356.600325,no,0,no,no,0,0,0,non-fraudulent
3470036109,271.2274609,1356.137305,no,0,no,no,0,0,0,non-fraudulent
3815293880,123.1615742,1354.777316,no,0,no,no,0,0,0,non-fraudulent
4482059165,150.2843329,1352.558996,no,0,no,no,0,0,0,non-fraudulent
5118785477,67.56275642,1351.255128,no,0,no,no,0,0,0,non-fraudulent
4410998518,668.9089342,1337.817868,no,0,no,no,0,0,0,non-fraudulent
6561310783,66.60029125,1332.005825,no,0,no,no,0,0,0,non-fraudulent
4575031126,166.4107752,1331.286202,no,0,no,no,0,0,0,non-fraudulent
5536472450,265.0921992,1325.460996,no,0,no,no,0,0,0,non-fraudulent
4246732156,188.0496771,1316.34774,no,0,no,no,0,0,0,non-fraudulent
5752258333,328.6023156,1314.409262,no,0,yes,no,0,0,0,non-fraudulent
4088215698,262.8345814,1314.172907,no,0,no,no,0,0,0,non-fraudulent
6053768624,435.805547,1307.416641,no,0,no,no,0,0,0,non-fraudulent
4601837759,433.5957505,1300.787252,no,0,no,no,0,0,0,non-fraudulent
3850844318,117.4985881,1292.484469,no,0,no,no,0,0,0,non-fraudulent
3872083130,643.6216772,1287.243354,no,0,no,no,0,0,0,non-fraudulent
4066893280,214.1245229,1284.747137,no,0,no,no,0,0,0,non-fraudulent
6418932023,640.0849893,1280.169979,no,0,no,no,0,0,0,non-fraudulent
3915217260,47.28350856,1276.654731,no,0,no,no,0,0,0,non-fraudulent
3712792482,79.71701187,1275.47219,no,0,no,no,0,0,0,non-fraudulent
5017284005,632.4277385,1264.855477,no,0,no,no,0,0,0,non-fraudulent
6218861623,158.0360076,1264.288061,no,0,yes,no,0,0,0,non-fraudulent
3341313096,139.5079394,1255.571455,no,0,no,no,0,0,0,non-fraudulent
3620451052,624.7182738,1249.436548,no,0,no,no,0,0,0,non-fraudulent
6159772656,622.3157229,1244.631446,no,0,no,no,0,0,0,non-fraudulent
4621721660,206.2598334,1237.559,no,0,no,no,0,0,0,non-fraudulent
3819709978,175.9426771,1231.59874,no,0,no,no,0,0,0,non-fraudulent
5157668825,305.6696144,1222.678458,no,0,no,no,0,0,0,non-fraudulent
3450450657,609.1754966,1218.350993,no,0,no,no,0,0,0,non-fraudulent
6505065321,608.7425879,1217.485176,no,0,no,no,0,0,0,non-fraudulent
4415982394,120.3016922,1203.016922,no,0,no,no,0,0,0,non-fraudulent
6586392610,399.1574048,1197.472214,no,0,no,no,0,0,0,non-fraudulent
5362772132,396.465695,1189.397085,no,0,no,no,0,0,0,non-fraudulent
6623876934,590.9755557,1181.951111,no,0,no,no,0,0,0,non-fraudulent
4743541810,393.6156081,1180.846824,no,0,no,no,0,0,0,non-fraudulent
3581393535,590.1536992,1180.307398,no,0,no,no,0,0,0,non-fraudulent
5974590623,168.5196943,1179.63786,no,0,no,no,0,0,0,non-fraudulent
5301391154,391.5223193,1174.566958,no,0,no,no,0,0,0,non-fraudulent
5023404743,234.5748482,1172.874241,no,0,no,no,0,0,0,non-fraudulent
4277914726,389.0486195,1167.145859,no,0,yes,no,0,0,0,non-fraudulent
5641519159,232.6919125,1163.459563,no,0,no,no,0,0,0,non-fraudulent
5147036875,72.37425328,1157.988052,no,0,yes,no,0,0,0,non-fraudulent
4943484276,578.4845818,1156.969164,no,0,no,no,0,0,0,non-fraudulent
6413139723,88.66715131,1152.672967,no,0,yes,no,0,0,0,non-fraudulent
3568227646,573.2610841,1146.522168,no,0,no,no,0,0,0,non-fraudulent
6205955340,71.09098428,1137.455748,no,0,no,no,0,0,0,non-fraudulent
5218039489,62.96519338,1133.373481,no,0,no,no,0,0,0,non-fraudulent
4082271010,80.55682561,1127.795559,no,0,no,no,0,0,0,non-fraudulent
4683321693,187.7622807,1126.573684,no,0,no,no,0,0,0,non-fraudulent
4425285475,280.9118157,1123.647263,no,0,no,no,0,0,0,non-fraudulent
4420826703,373.5637735,1120.691321,no,0,no,no,0,0,0,non-fraudulent
5927173289,92.05381255,1104.645751,no,0,no,no,0,0,0,non-fraudulent
6654851998,60.96276191,1097.329714,no,0,no,no,0,0,0,non-fraudulent
4445606916,547.6532311,1095.306462,no,0,yes,no,0,0,0,non-fraudulent
6198769562,180.0681199,1080.408719,no,0,no,no,0,0,0,non-fraudulent
3552394097,356.0531442,1068.159433,no,0,no,no,0,0,0,non-fraudulent
4234452834,96.72327404,1063.956014,no,0,no,no,0,0,0,non-fraudulent
4157679542,260.5499071,1042.199628,no,0,no,no,0,0,0,non-fraudulent
4362447321,61.29052339,1041.938898,no,0,yes,no,0,0,0,non-fraudulent
5965686096,258.8284607,1035.313843,no,0,yes,no,0,0,0,non-fraudulent
3611209181,206.10803,1030.54015,no,0,no,no,0,0,0,non-fraudulent
6267378579,339.4433333,1018.33,no,0,no,no,0,0,0,non-fraudulent
5769540242,127.2155079,1017.724063,no,0,no,no,0,0,0,non-fraudulent
5740841284,45.92105992,1010.263318,no,0,no,no,0,0,0,non-fraudulent
5852178989,112.0705386,1008.634847,no,0,no,no,0,0,0,non-fraudulent
6060013953,48.01592859,1008.3345,no,0,no,no,0,0,0,non-fraudulent
6052607459,334.221843,1002.665529,no,0,yes,no,0,0,0,non-fraudulent
6505073936,76.94411519,1000.273497,no,0,yes,no,0,0,0,non-fraudulent
4824326644,332.8178626,998.4535878,no,0,no,no,0,0,0,non-fraudulent
6227241873,331.4156297,994.2468891,no,0,yes,no,0,0,0,non-fraudulent
4947353399,66.01062624,990.1593936,no,0,no,no,0,0,0,non-fraudulent
5568182502,982.4389271,982.4389271,no,0,no,no,0,0,0,non-fraudulent
